Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
2581039 ,    284.04 K ,    29.6 % ,    97.854 kPa
2584043 ,    284.04 K ,    29.6 % ,    97.854 kPa
2587047 ,    284.04 K ,    29.5 % ,    97.854 kPa
2590052 ,    284.04 K ,    29.5 % ,    97.854 kPa
2593057 ,    284.04 K ,    29.5 % ,    97.855 kPa
2596062 ,    284.01 K ,    29.5 % ,    97.857 kPa
2599066 ,    284.02 K ,    29.5 % ,    97.854 kPa
2602071 ,    284.02 K ,    29.6 % ,    97.854 kPa
3117 ,    283.99 K ,    29.5 % ,    97.863 kPa
6121 ,    283.99 K ,    29.5 % ,    97.866 kPa
9125 ,    283.99 K ,    29.5 % ,    97.865 kPa
12130 ,    283.99 K ,    29.5 % ,    97.865 kPa
15134 ,    283.99 K ,    29.5 % ,    97.865 kPa
18139 ,    283.99 K ,    29.5 % ,    97.865 kPa
21143 ,    283.98 K ,    29.5 % ,    97.864 kPa
24147 ,    283.98 K ,    29.5 % ,    97.864 kPa
27153 ,    283.98 K ,    29.5 % ,    97.864 kPa
30157 ,    283.95 K ,    29.5 % ,    97.864 kPa
33162 ,    283.95 K ,    29.5 % ,    97.864 kPa
36166 ,    283.95 K ,    29.5 % ,    97.864 kPa
39171 ,    283.95 K ,    29.5 % ,    97.864 kPa
42175 ,    283.95 K ,    29.5 % ,    97.864 kPa
45179 ,    283.94 K ,    29.5 % ,    97.863 kPa
48184 ,    283.94 K ,    29.5 % ,    97.863 kPa
51188 ,    283.93 K ,    29.5 % ,    97.862 kPa
54193 ,    283.93 K ,    29.5 % ,    97.861 kPa
57197 ,    283.92 K ,    29.5 % ,    97.860 kPa
60201 ,    283.92 K ,    29.5 % ,    97.859 kPa
63207 ,    283.92 K ,    29.5 % ,    97.859 kPa
66211 ,    283.85 K ,    29.5 % ,    97.848 kPa
69216 ,    283.85 K ,    29.5 % ,    97.850 kPa
72220 ,    283.85 K ,    29.5 % ,    97.851 kPa
75225 ,    283.85 K ,    29.5 % ,    97.852 kPa
78229 ,    283.86 K ,    29.5 % ,    97.853 kPa
81233 ,    283.86 K ,    29.5 % ,    97.854 kPa
84238 ,    283.87 K ,    29.5 % ,    97.854 kPa
87242 ,    283.87 K ,    29.5 % ,    97.855 kPa
90247 ,    283.87 K ,    29.5 % ,    97.856 kPa
93251 ,    283.88 K ,    29.5 % ,    97.856 kPa
96256 ,    283.88 K ,    29.5 % ,    97.857 kPa
99261 ,    283.88 K ,    29.5 % ,    97.858 kPa
102265 ,    283.91 K ,    29.5 % ,    97.868 kPa
105270 ,    283.90 K ,    29.5 % ,    97.864 kPa
108274 ,    283.90 K ,    29.5 % ,    97.864 kPa
111279 ,    283.90 K ,    29.5 % ,    97.864 kPa
114283 ,    283.90 K ,    29.5 % ,    97.864 kPa
117287 ,    283.90 K ,    29.5 % ,    97.864 kPa
120292 ,    283.89 K ,    29.5 % ,    97.864 kPa
123297 ,    283.87 K ,    29.5 % ,    97.867 kPa
126302 ,    283.88 K ,    29.5 % ,    97.867 kPa
129306 ,    283.88 K ,    29.5 % ,    97.867 kPa
132311 ,    283.88 K ,    29.5 % ,    97.866 kPa
135315 ,    283.88 K ,    29.5 % ,    97.866 kPa
138319 ,    283.88 K ,    29.5 % ,    97.867 kPa
141324 ,    283.88 K ,    29.5 % ,    97.866 kPa
144328 ,    283.88 K ,    29.5 % ,    97.867 kPa
147333 ,    283.88 K ,    29.5 % ,    97.866 kPa
150338 ,    283.88 K ,    29.5 % ,    97.866 kPa
153342 ,    283.87 K ,    29.5 % ,    97.866 kPa
156347 ,    283.87 K ,    29.5 % ,    97.867 kPa
159351 ,    283.87 K ,    29.4 % ,    97.867 kPa
162356 ,    283.87 K ,    29.5 % ,    97.867 kPa
165360 ,    283.87 K ,    29.5 % ,    97.867 kPa
168365 ,    283.87 K ,    29.4 % ,    97.867 kPa
171370 ,    283.86 K ,    29.4 % ,    97.867 kPa
174374 ,    283.86 K ,    29.4 % ,    97.868 kPa
177379 ,    283.86 K ,    29.5 % ,    97.868 kPa
180383 ,    283.86 K ,    29.4 % ,    97.868 kPa
183388 ,    283.86 K ,    29.4 % ,    97.868 kPa
186392 ,    283.85 K ,    29.4 % ,    97.869 kPa
189396 ,    283.85 K ,    29.4 % ,    97.868 kPa
192401 ,    283.85 K ,    29.4 % ,    97.868 kPa
195406 ,    283.84 K ,    29.4 % ,    97.868 kPa
198411 ,    283.84 K ,    29.4 % ,    97.868 kPa
201415 ,    283.84 K ,    29.4 % ,    97.868 kPa
204420 ,    283.84 K ,    29.4 % ,    97.868 kPa
207424 ,    283.84 K ,    29.4 % ,    97.868 kPa
210428 ,    283.83 K ,    29.4 % ,    97.868 kPa
213433 ,    283.83 K ,    29.4 % ,    97.868 kPa
216437 ,    283.83 K ,    29.4 % ,    97.868 kPa
219443 ,    283.83 K ,    29.4 % ,    97.867 kPa
222447 ,    283.83 K ,    29.4 % ,    97.867 kPa
225452 ,    283.82 K ,    29.4 % ,    97.867 kPa
228456 ,    283.82 K ,    29.4 % ,    97.867 kPa
231460 ,    283.82 K ,    29.4 % ,    97.867 kPa
234465 ,    283.82 K ,    29.4 % ,    97.867 kPa
237469 ,    283.82 K ,    29.4 % ,    97.867 kPa
240474 ,    283.81 K ,    29.4 % ,    97.867 kPa
243479 ,    283.81 K ,    29.4 % ,    97.867 kPa
246483 ,    283.81 K ,    29.4 % ,    97.867 kPa
249488 ,    283.81 K ,    29.4 % ,    97.867 kPa
252492 ,    283.80 K ,    29.4 % ,    97.867 kPa
255497 ,    283.80 K ,    29.4 % ,    97.867 kPa
258501 ,    283.80 K ,    29.4 % ,    97.866 kPa
261506 ,    283.80 K ,    29.4 % ,    97.867 kPa
264510 ,    283.76 K ,    29.4 % ,    97.874 kPa
267515 ,    283.76 K ,    29.4 % ,    97.861 kPa
270520 ,    283.76 K ,    29.4 % ,    97.861 kPa
273524 ,    283.76 K ,    29.4 % ,    97.862 kPa
276529 ,    283.76 K ,    29.4 % ,    97.862 kPa
279533 ,    283.76 K ,    29.4 % ,    97.862 kPa
282537 ,    283.76 K ,    29.4 % ,    97.862 kPa
285542 ,    283.76 K ,    29.4 % ,    97.863 kPa
288546 ,    283.76 K ,    29.4 % ,    97.862 kPa
291552 ,    283.76 K ,    29.4 % ,    97.863 kPa
294556 ,    283.74 K ,    29.4 % ,    97.861 kPa
297561 ,    283.74 K ,    29.4 % ,    97.866 kPa
300565 ,    283.74 K ,    29.4 % ,    97.866 kPa
303569 ,    283.74 K ,    29.4 % ,    97.866 kPa
306574 ,    283.74 K ,    29.4 % ,    97.866 kPa
309578 ,    283.74 K ,    29.4 % ,    97.866 kPa
312583 ,    283.74 K ,    29.3 % ,    97.865 kPa
315588 ,    283.74 K ,    29.4 % ,    97.866 kPa
318593 ,    283.72 K ,    29.3 % ,    97.867 kPa
321597 ,    283.72 K ,    29.3 % ,    97.862 kPa
324601 ,    283.72 K ,    29.4 % ,    97.862 kPa
327606 ,    283.72 K ,    29.3 % ,    97.862 kPa
330610 ,    283.72 K ,    29.3 % ,    97.862 kPa
333615 ,    283.71 K ,    29.3 % ,    97.862 kPa
336620 ,    283.71 K ,    29.3 % ,    97.862 kPa
339624 ,    283.71 K ,    29.3 % ,    97.863 kPa
342629 ,    283.71 K ,    29.3 % ,    97.863 kPa
345633 ,    283.71 K ,    29.3 % ,    97.863 kPa
348638 ,    283.71 K ,    29.3 % ,    97.863 kPa
351642 ,    283.71 K ,    29.3 % ,    97.863 kPa
354647 ,    283.71 K ,    29.3 % ,    97.863 kPa
357651 ,    283.71 K ,    29.3 % ,    97.864 kPa
360656 ,    283.71 K ,    29.3 % ,    97.863 kPa
363661 ,    283.71 K ,    29.3 % ,    97.864 kPa
366665 ,    283.71 K ,    29.3 % ,    97.864 kPa
369670 ,    283.71 K ,    29.3 % ,    97.863 kPa
372674 ,    283.71 K ,    29.3 % ,    97.863 kPa
375678 ,    283.70 K ,    29.3 % ,    97.863 kPa
378683 ,    283.70 K ,    29.3 % ,    97.863 kPa
381687 ,    283.70 K ,    29.3 % ,    97.863 kPa
384693 ,    283.70 K ,    29.3 % ,    97.864 kPa
387697 ,    283.69 K ,    29.3 % ,    97.865 kPa
390702 ,    283.68 K ,    29.3 % ,    97.864 kPa
393706 ,    283.68 K ,    29.3 % ,    97.864 kPa
396710 ,    283.68 K ,    29.3 % ,    97.864 kPa
399715 ,    283.68 K ,    29.3 % ,    97.865 kPa
402719 ,    283.68 K ,    29.3 % ,    97.864 kPa
405724 ,    283.68 K ,    29.3 % ,    97.864 kPa
408729 ,    283.68 K ,    29.3 % ,    97.864 kPa
411734 ,    283.68 K ,    29.3 % ,    97.864 kPa
414738 ,    283.67 K ,    29.3 % ,    97.862 kPa
417742 ,    283.67 K ,    29.3 % ,    97.862 kPa
420747 ,    283.67 K ,    29.3 % ,    97.862 kPa
423751 ,    283.67 K ,    29.3 % ,    97.862 kPa
426756 ,    283.67 K ,    29.3 % ,    97.862 kPa
429760 ,    283.66 K ,    29.2 % ,    97.862 kPa
432765 ,    283.66 K ,    29.2 % ,    97.858 kPa
435770 ,    283.66 K ,    29.3 % ,    97.861 kPa
438774 ,    283.66 K ,    29.2 % ,    97.864 kPa
441779 ,    283.66 K ,    29.2 % ,    97.864 kPa
444783 ,    283.66 K ,    29.2 % ,    97.863 kPa
447788 ,    283.66 K ,    29.2 % ,    97.863 kPa
450792 ,    283.66 K ,    29.2 % ,    97.863 kPa
453797 ,    283.66 K ,    29.2 % ,    97.863 kPa
456802 ,    283.66 K ,    29.2 % ,    97.862 kPa
459806 ,    283.66 K ,    29.2 % ,    97.862 kPa
462811 ,    283.66 K ,    29.2 % ,    97.862 kPa
465815 ,    283.66 K ,    29.2 % ,    97.862 kPa
468819 ,    283.66 K ,    29.2 % ,    97.862 kPa
471824 ,    283.65 K ,    29.2 % ,    97.861 kPa
474828 ,    283.63 K ,    29.2 % ,    97.865 kPa
477834 ,    283.64 K ,    29.2 % ,    97.858 kPa
480838 ,    283.64 K ,    29.2 % ,    97.858 kPa
483843 ,    283.64 K ,    29.2 % ,    97.859 kPa
486847 ,    283.64 K ,    29.2 % ,    97.859 kPa
489851 ,    283.64 K ,    29.2 % ,    97.859 kPa
492856 ,    283.64 K ,    29.2 % ,    97.859 kPa
495860 ,    283.64 K ,    29.2 % ,    97.859 kPa
498865 ,    283.64 K ,    29.2 % ,    97.860 kPa
501870 ,    283.63 K ,    29.2 % ,    97.859 kPa
504875 ,    283.63 K ,    29.2 % ,    97.859 kPa
507879 ,    283.63 K ,    29.2 % ,    97.860 kPa
510883 ,    283.63 K ,    29.2 % ,    97.859 kPa
513888 ,    283.63 K ,    29.2 % ,    97.860 kPa
516892 ,    283.63 K ,    29.2 % ,    97.860 kPa
519897 ,    283.63 K ,    29.2 % ,    97.859 kPa
522901 ,    283.63 K ,    29.2 % ,    97.859 kPa
525906 ,    283.63 K ,    29.2 % ,    97.859 kPa
528911 ,    283.63 K ,    29.2 % ,    97.859 kPa
531915 ,    283.63 K ,    29.2 % ,    97.859 kPa
534920 ,    283.62 K ,    29.2 % ,    97.859 kPa
537924 ,    283.62 K ,    29.2 % ,    97.859 kPa
540929 ,    283.62 K ,    29.2 % ,    97.859 kPa
543933 ,    283.62 K ,    29.2 % ,    97.859 kPa
546937 ,    283.62 K ,    29.1 % ,    97.859 kPa
549943 ,    283.62 K ,    29.2 % ,    97.859 kPa
552947 ,    283.60 K ,    29.2 % ,    97.857 kPa
555952 ,    283.59 K ,    29.1 % ,    97.862 kPa
558956 ,    283.59 K ,    29.1 % ,    97.861 kPa
561960 ,    283.59 K ,    29.1 % ,    97.861 kPa
564965 ,    283.59 K ,    29.1 % ,    97.861 kPa
567969 ,    283.59 K ,    29.1 % ,    97.860 kPa
570974 ,    283.59 K ,    29.1 % ,    97.860 kPa
573979 ,    283.59 K ,    29.1 % ,    97.860 kPa
576984 ,    283.59 K ,    29.1 % ,    97.860 kPa
579988 ,    283.59 K ,    29.1 % ,    97.860 kPa
582992 ,    283.59 K ,    29.1 % ,    97.859 kPa
585997 ,    283.59 K ,    29.1 % ,    97.860 kPa
589001 ,    283.59 K ,    29.1 % ,    97.860 kPa
592006 ,    283.59 K ,    29.1 % ,    97.860 kPa
595010 ,    283.58 K ,    29.1 % ,    97.859 kPa
598016 ,    283.58 K ,    29.1 % ,    97.859 kPa
601020 ,    283.56 K ,    29.1 % ,    97.857 kPa
604024 ,    283.57 K ,    29.1 % ,    97.853 kPa
607029 ,    283.57 K ,    29.1 % ,    97.853 kPa
610033 ,    283.57 K ,    29.1 % ,    97.853 kPa
613038 ,    283.57 K ,    29.1 % ,    97.853 kPa
616042 ,    283.57 K ,    29.1 % ,    97.853 kPa
619046 ,    283.57 K ,    29.1 % ,    97.853 kPa
622052 ,    283.55 K ,    29.1 % ,    97.857 kPa
625056 ,    283.55 K ,    29.1 % ,    97.857 kPa
628061 ,    283.55 K ,    29.1 % ,    97.854 kPa
631065 ,    283.55 K ,    29.1 % ,    97.854 kPa
634070 ,    283.55 K ,    29.1 % ,    97.854 kPa
637074 ,    283.55 K ,    29.1 % ,    97.855 kPa
640078 ,    283.54 K ,    29.1 % ,    97.854 kPa
643084 ,    283.54 K ,    29.1 % ,    97.854 kPa
646088 ,    283.54 K ,    29.1 % ,    97.854 kPa
649093 ,    283.54 K ,    29.1 % ,    97.854 kPa
652097 ,    283.54 K ,    29.1 % ,    97.854 kPa
655101 ,    283.54 K ,    29.1 % ,    97.853 kPa
658106 ,    283.53 K ,    29.1 % ,    97.853 kPa
661110 ,    283.53 K ,    29.1 % ,    97.853 kPa
664115 ,    283.53 K ,    29.1 % ,    97.853 kPa
667120 ,    283.53 K ,    29.1 % ,    97.853 kPa
670125 ,    283.53 K ,    29.1 % ,    97.853 kPa
673129 ,    283.53 K ,    29.1 % ,    97.853 kPa
676133 ,    283.52 K ,    29.1 % ,    97.853 kPa
679138 ,    283.52 K ,    29.1 % ,    97.852 kPa
682142 ,    283.52 K ,    29.1 % ,    97.853 kPa
685147 ,    283.52 K ,    29.1 % ,    97.853 kPa
688151 ,    283.51 K ,    29.1 % ,    97.852 kPa
691156 ,    283.51 K ,    29.1 % ,    97.852 kPa
694161 ,    283.47 K ,    29.1 % ,    97.858 kPa
697165 ,    283.46 K ,    29.1 % ,    97.849 kPa
700170 ,    283.46 K ,    29.1 % ,    97.849 kPa
703174 ,    283.46 K ,    29.1 % ,    97.849 kPa
706179 ,    283.46 K ,    29.1 % ,    97.849 kPa
709183 ,    283.46 K ,    29.1 % ,    97.850 kPa
712187 ,    283.46 K ,    29.1 % ,    97.849 kPa
715193 ,    283.46 K ,    29.1 % ,    97.849 kPa
718197 ,    283.45 K ,    29.1 % ,    97.854 kPa
721202 ,    283.43 K ,    29.1 % ,    97.855 kPa
724206 ,    283.43 K ,    29.1 % ,    97.854 kPa
727211 ,    283.43 K ,    29.1 % ,    97.854 kPa
730215 ,    283.43 K ,    29.1 % ,    97.854 kPa
733219 ,    283.43 K ,    29.1 % ,    97.855 kPa
736225 ,    283.43 K ,    29.1 % ,    97.854 kPa
739229 ,    283.43 K ,    29.1 % ,    97.854 kPa
742234 ,    283.43 K ,    29.1 % ,    97.854 kPa
745238 ,    283.43 K ,    29.1 % ,    97.854 kPa
748242 ,    283.42 K ,    29.1 % ,    97.854 kPa
751247 ,    283.42 K ,    29.1 % ,    97.854 kPa
754251 ,    283.42 K ,    29.1 % ,    97.853 kPa
757256 ,    283.42 K ,    29.1 % ,    97.853 kPa
760261 ,    283.42 K ,    29.1 % ,    97.853 kPa
763266 ,    283.39 K ,    29.1 % ,    97.850 kPa
766270 ,    283.39 K ,    29.1 % ,    97.847 kPa
769274 ,    283.38 K ,    29.1 % ,    97.848 kPa
772279 ,    283.38 K ,    29.1 % ,    97.848 kPa
775283 ,    283.38 K ,    29.1 % ,    97.849 kPa
778288 ,    283.38 K ,    29.1 % ,    97.849 kPa
781292 ,    283.38 K ,    29.1 % ,    97.849 kPa
784297 ,    283.38 K ,    29.1 % ,    97.849 kPa
787302 ,    283.35 K ,    29.1 % ,    97.853 kPa
790306 ,    283.36 K ,    29.1 % ,    97.853 kPa
793311 ,    283.35 K ,    29.1 % ,    97.853 kPa
796315 ,    283.35 K ,    29.1 % ,    97.853 kPa
799320 ,    283.35 K ,    29.1 % ,    97.853 kPa
802324 ,    283.35 K ,    29.1 % ,    97.853 kPa
805329 ,    283.35 K ,    29.1 % ,    97.853 kPa
808334 ,    283.35 K ,    29.1 % ,    97.853 kPa
811338 ,    283.35 K ,    29.1 % ,    97.853 kPa
814343 ,    283.35 K ,    29.1 % ,    97.853 kPa
817347 ,    283.35 K ,    29.1 % ,    97.852 kPa
820352 ,    283.34 K ,    29.1 % ,    97.852 kPa
823356 ,    283.34 K ,    29.1 % ,    97.852 kPa
826360 ,    283.34 K ,    29.1 % ,    97.851 kPa
829366 ,    283.34 K ,    29.1 % ,    97.852 kPa
832370 ,    283.30 K ,    29.1 % ,    97.852 kPa
835375 ,    283.29 K ,    29.1 % ,    97.848 kPa
838379 ,    283.29 K ,    29.1 % ,    97.848 kPa
841383 ,    283.29 K ,    29.1 % ,    97.848 kPa
844388 ,    283.29 K ,    29.1 % ,    97.848 kPa
847392 ,    283.29 K ,    29.1 % ,    97.848 kPa
850397 ,    283.29 K ,    29.1 % ,    97.848 kPa
853402 ,    283.29 K ,    29.1 % ,    97.848 kPa
856407 ,    283.27 K ,    29.1 % ,    97.848 kPa
859411 ,    283.28 K ,    29.1 % ,    97.854 kPa
862415 ,    283.27 K ,    29.1 % ,    97.854 kPa
865420 ,    283.27 K ,    29.1 % ,    97.854 kPa
868424 ,    283.27 K ,    29.1 % ,    97.854 kPa
871429 ,    283.27 K ,    29.1 % ,    97.853 kPa
874433 ,    283.27 K ,    29.1 % ,    97.853 kPa
877438 ,    283.27 K ,    29.1 % ,    97.853 kPa
880443 ,    283.24 K ,    29.1 % ,    97.849 kPa
883447 ,    283.24 K ,    29.1 % ,    97.856 kPa
886452 ,    283.24 K ,    29.1 % ,    97.855 kPa
889456 ,    283.24 K ,    29.1 % ,    97.855 kPa
892461 ,    283.24 K ,    29.1 % ,    97.854 kPa
895465 ,    283.23 K ,    29.1 % ,    97.854 kPa
898470 ,    283.23 K ,    29.1 % ,    97.854 kPa
901475 ,    283.23 K ,    29.1 % ,    97.853 kPa
904479 ,    283.23 K ,    29.1 % ,    97.853 kPa
907484 ,    283.23 K ,    29.1 % ,    97.853 kPa
910488 ,    283.23 K ,    29.1 % ,    97.852 kPa
913492 ,    283.23 K ,    29.1 % ,    97.852 kPa
916497 ,    283.23 K ,    29.1 % ,    97.852 kPa
919501 ,    283.22 K ,    29.1 % ,    97.852 kPa
922507 ,    283.22 K ,    29.1 % ,    97.852 kPa
925511 ,    283.18 K ,    29.1 % ,    97.842 kPa
928516 ,    283.18 K ,    29.1 % ,    97.856 kPa
931520 ,    283.18 K ,    29.1 % ,    97.856 kPa
934524 ,    283.18 K ,    29.1 % ,    97.855 kPa
937529 ,    283.18 K ,    29.1 % ,    97.855 kPa
940533 ,    283.18 K ,    29.1 % ,    97.854 kPa
943539 ,    283.18 K ,    29.1 % ,    97.855 kPa
946543 ,    283.18 K ,    29.1 % ,    97.854 kPa
949548 ,    283.18 K ,    29.1 % ,    97.854 kPa
952552 ,    283.18 K ,    29.1 % ,    97.854 kPa
955556 ,    283.18 K ,    29.1 % ,    97.854 kPa
958561 ,    283.18 K ,    29.1 % ,    97.854 kPa
961565 ,    283.17 K ,    29.1 % ,    97.854 kPa
964570 ,    283.17 K ,    29.1 % ,    97.854 kPa
967575 ,    283.17 K ,    29.1 % ,    97.854 kPa
970579 ,    283.14 K ,    29.1 % ,    97.851 kPa
973584 ,    283.13 K ,    29.1 % ,    97.850 kPa
976588 ,    283.13 K ,    29.1 % ,    97.850 kPa
979593 ,    283.13 K ,    29.1 % ,    97.850 kPa
982597 ,    283.13 K ,    29.1 % ,    97.850 kPa
985602 ,    283.13 K ,    29.1 % ,    97.850 kPa
988606 ,    283.13 K ,    29.1 % ,    97.851 kPa
991611 ,    283.13 K ,    29.1 % ,    97.851 kPa
994616 ,    283.12 K ,    29.1 % ,    97.849 kPa
997620 ,    283.11 K ,    29.1 % ,    97.853 kPa
1000625 ,    283.11 K ,    29.1 % ,    97.852 kPa
1003629 ,    283.11 K ,    29.1 % ,    97.852 kPa
1006633 ,    283.11 K ,    29.1 % ,    97.852 kPa
1009639 ,    283.11 K ,    29.1 % ,    97.852 kPa
1012643 ,    283.11 K ,    29.1 % ,    97.852 kPa
1015648 ,    283.11 K ,    29.1 % ,    97.852 kPa
1018652 ,    283.11 K ,    29.1 % ,    97.852 kPa
1021657 ,    283.11 K ,    29.1 % ,    97.852 kPa
1024661 ,    283.10 K ,    29.1 % ,    97.852 kPa
1027666 ,    283.10 K ,    29.1 % ,    97.852 kPa
1030671 ,    283.08 K ,    29.1 % ,    97.852 kPa
1033675 ,    283.09 K ,    29.1 % ,    97.857 kPa
1036680 ,    283.09 K ,    29.1 % ,    97.856 kPa
1039684 ,    283.08 K ,    29.1 % ,    97.856 kPa
1042689 ,    283.08 K ,    29.1 % ,    97.855 kPa
1045694 ,    283.08 K ,    29.1 % ,    97.855 kPa
1048698 ,    283.05 K ,    29.1 % ,    97.850 kPa
1051703 ,    283.06 K ,    29.1 % ,    97.852 kPa
1054707 ,    283.06 K ,    29.1 % ,    97.852 kPa
1057712 ,    283.06 K ,    29.1 % ,    97.851 kPa
1060716 ,    283.04 K ,    29.1 % ,    97.846 kPa
1063721 ,    283.05 K ,    29.1 % ,    97.847 kPa
1066726 ,    283.04 K ,    29.1 % ,    97.847 kPa
1069730 ,    283.04 K ,    29.1 % ,    97.847 kPa
1072735 ,    283.04 K ,    29.1 % ,    97.848 kPa
1075739 ,    283.04 K ,    29.1 % ,    97.848 kPa
1078744 ,    283.04 K ,    29.1 % ,    97.848 kPa
1081749 ,    283.04 K ,    29.1 % ,    97.849 kPa
1084753 ,    283.04 K ,    29.1 % ,    97.849 kPa
1087758 ,    283.04 K ,    29.1 % ,    97.849 kPa
1090762 ,    283.04 K ,    29.0 % ,    97.849 kPa
1093767 ,    283.03 K ,    29.1 % ,    97.849 kPa
1096771 ,    283.03 K ,    29.1 % ,    97.849 kPa
1099777 ,    283.03 K ,    29.1 % ,    97.850 kPa
1102781 ,    283.03 K ,    29.1 % ,    97.849 kPa
1105785 ,    283.03 K ,    29.1 % ,    97.850 kPa
1108790 ,    283.02 K ,    29.1 % ,    97.849 kPa
1111794 ,    283.02 K ,    29.1 % ,    97.849 kPa
1114799 ,    283.02 K ,    29.1 % ,    97.849 kPa
1117804 ,    282.99 K ,    29.0 % ,    97.844 kPa
1120808 ,    282.98 K ,    29.1 % ,    97.850 kPa
1123813 ,    282.97 K ,    29.1 % ,    97.849 kPa
1126817 ,    282.97 K ,    29.1 % ,    97.849 kPa
1129822 ,    282.97 K ,    29.1 % ,    97.849 kPa
1132826 ,    282.97 K ,    29.1 % ,    97.849 kPa
1135832 ,    282.97 K ,    29.1 % ,    97.848 kPa
1138836 ,    282.97 K ,    29.0 % ,    97.848 kPa
1141840 ,    282.97 K ,    29.0 % ,    97.848 kPa
1144845 ,    282.97 K ,    29.1 % ,    97.848 kPa
1147849 ,    282.97 K ,    29.1 % ,    97.847 kPa
1150855 ,    282.97 K ,    29.1 % ,    97.847 kPa
1153859 ,    282.97 K ,    29.1 % ,    97.847 kPa
1156864 ,    282.97 K ,    29.1 % ,    97.847 kPa
1159868 ,    282.97 K ,    29.0 % ,    97.847 kPa
1162872 ,    282.97 K ,    29.1 % ,    97.847 kPa
1165877 ,    282.96 K ,    29.0 % ,    97.847 kPa
1168882 ,    282.96 K ,    29.0 % ,    97.846 kPa
1171887 ,    282.96 K ,    29.0 % ,    97.846 kPa
1174891 ,    282.96 K ,    29.0 % ,    97.847 kPa
1177895 ,    282.96 K ,    29.0 % ,    97.846 kPa
1180900 ,    282.96 K ,    29.0 % ,    97.846 kPa
1183904 ,    282.95 K ,    29.0 % ,    97.846 kPa
1186910 ,    282.95 K ,    29.0 % ,    97.846 kPa
1189914 ,    282.95 K ,    29.0 % ,    97.846 kPa
1192919 ,    282.95 K ,    29.0 % ,    97.846 kPa
1195923 ,    282.95 K ,    29.0 % ,    97.846 kPa
1198927 ,    282.95 K ,    29.0 % ,    97.846 kPa
1201932 ,    282.94 K ,    29.0 % ,    97.846 kPa
1204937 ,    282.94 K ,    29.0 % ,    97.846 kPa
1207942 ,    282.94 K ,    29.0 % ,    97.846 kPa
1210946 ,    282.94 K ,    29.0 % ,    97.845 kPa
1213950 ,    282.94 K ,    29.0 % ,    97.846 kPa
1216955 ,    282.93 K ,    29.0 % ,    97.845 kPa
1219959 ,    282.93 K ,    29.0 % ,    97.845 kPa
1222965 ,    282.93 K ,    29.0 % ,    97.845 kPa
1225969 ,    282.93 K ,    29.0 % ,    97.845 kPa
1228974 ,    282.93 K ,    29.0 % ,    97.845 kPa
1231978 ,    282.93 K ,    29.0 % ,    97.845 kPa
1234982 ,    282.92 K ,    29.0 % ,    97.845 kPa
1237987 ,    282.92 K ,    29.0 % ,    97.845 kPa
1240992 ,    282.92 K ,    29.0 % ,    97.845 kPa
1243997 ,    282.92 K ,    29.0 % ,    97.844 kPa
1247001 ,    282.92 K ,    29.0 % ,    97.844 kPa
1250006 ,    282.91 K ,    29.0 % ,    97.844 kPa
1253010 ,    282.91 K ,    29.0 % ,    97.844 kPa
1256014 ,    282.91 K ,    29.0 % ,    97.843 kPa
1259020 ,    282.91 K ,    29.0 % ,    97.843 kPa
1262024 ,    282.91 K ,    29.0 % ,    97.843 kPa
1265029 ,    282.90 K ,    29.0 % ,    97.843 kPa
1268033 ,    282.90 K ,    29.0 % ,    97.842 kPa
1271037 ,    282.90 K ,    29.0 % ,    97.842 kPa
1274042 ,    282.90 K ,    29.0 % ,    97.841 kPa
1277046 ,    282.90 K ,    29.0 % ,    97.841 kPa
1280052 ,    282.87 K ,    29.0 % ,    97.840 kPa
1283056 ,    282.86 K ,    29.0 % ,    97.836 kPa
1286061 ,    282.86 K ,    29.0 % ,    97.836 kPa
1289065 ,    282.86 K ,    29.0 % ,    97.836 kPa
1292069 ,    282.86 K ,    29.0 % ,    97.836 kPa
1295074 ,    282.86 K ,    29.0 % ,    97.836 kPa
1298079 ,    282.86 K ,    29.0 % ,    97.836 kPa
1301084 ,    282.86 K ,    29.0 % ,    97.837 kPa
1304088 ,    282.85 K ,    29.0 % ,    97.837 kPa
1307092 ,    282.85 K ,    29.0 % ,    97.837 kPa
1310097 ,    282.85 K ,    29.0 % ,    97.837 kPa
1313101 ,    282.85 K ,    29.0 % ,    97.837 kPa
1316107 ,    282.85 K ,    29.0 % ,    97.837 kPa
1319111 ,    282.85 K ,    29.0 % ,    97.837 kPa
1322116 ,    282.85 K ,    29.0 % ,    97.837 kPa
1325120 ,    282.85 K ,    28.9 % ,    97.838 kPa
1328124 ,    282.85 K ,    29.0 % ,    97.837 kPa
1331129 ,    282.85 K ,    29.0 % ,    97.838 kPa
1334134 ,    282.84 K ,    28.9 % ,    97.838 kPa
1337139 ,    282.84 K ,    28.9 % ,    97.838 kPa
1340143 ,    282.84 K ,    28.9 % ,    97.839 kPa
1343148 ,    282.84 K ,    28.9 % ,    97.838 kPa
1346152 ,    282.84 K ,    28.9 % ,    97.838 kPa
1349156 ,    282.84 K ,    28.9 % ,    97.838 kPa
1352162 ,    282.84 K ,    28.9 % ,    97.839 kPa
1355166 ,    282.84 K ,    28.9 % ,    97.838 kPa
1358171 ,    282.83 K ,    28.9 % ,    97.838 kPa
1361175 ,    282.83 K ,    28.9 % ,    97.838 kPa
