Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
1382206 ,    292.87 K ,    32.5 % ,    98.948 kPa
1385210 ,    292.87 K ,    32.5 % ,    98.948 kPa
1388215 ,    292.87 K ,    32.4 % ,    98.948 kPa
1391219 ,    292.86 K ,    32.4 % ,    98.948 kPa
1394224 ,    292.86 K ,    32.4 % ,    98.948 kPa
1397229 ,    292.86 K ,    32.4 % ,    98.948 kPa
1400233 ,    292.86 K ,    32.3 % ,    98.948 kPa
1403238 ,    292.86 K ,    32.3 % ,    98.948 kPa
1406242 ,    292.86 K ,    32.3 % ,    98.948 kPa
1409247 ,    292.85 K ,    32.2 % ,    98.948 kPa
1412252 ,    292.85 K ,    32.2 % ,    98.948 kPa
1415257 ,    292.85 K ,    32.2 % ,    98.948 kPa
1418261 ,    292.85 K ,    32.2 % ,    98.947 kPa
1421265 ,    292.85 K ,    32.1 % ,    98.947 kPa
1424270 ,    292.85 K ,    32.1 % ,    98.947 kPa
1427274 ,    292.84 K ,    32.1 % ,    98.947 kPa
1430280 ,    292.84 K ,    32.0 % ,    98.948 kPa
1433284 ,    292.84 K ,    32.0 % ,    98.948 kPa
1436289 ,    292.84 K ,    32.0 % ,    98.947 kPa
1439293 ,    292.83 K ,    32.0 % ,    98.947 kPa
1442297 ,    292.83 K ,    31.9 % ,    98.947 kPa
1445302 ,    292.83 K ,    31.9 % ,    98.948 kPa
1448307 ,    292.83 K ,    31.9 % ,    98.947 kPa
1451312 ,    292.83 K ,    31.8 % ,    98.947 kPa
1454316 ,    292.83 K ,    31.8 % ,    98.947 kPa
1457320 ,    292.82 K ,    31.8 % ,    98.947 kPa
1460325 ,    292.82 K ,    31.8 % ,    98.946 kPa
1463329 ,    292.82 K ,    31.8 % ,    98.947 kPa
1466335 ,    292.82 K ,    31.8 % ,    98.946 kPa
1469339 ,    292.82 K ,    31.7 % ,    98.946 kPa
1472344 ,    292.82 K ,    31.7 % ,    98.946 kPa
1475348 ,    292.81 K ,    31.7 % ,    98.946 kPa
1478352 ,    292.81 K ,    31.7 % ,    98.946 kPa
1481357 ,    292.81 K ,    31.6 % ,    98.946 kPa
1484362 ,    292.81 K ,    31.6 % ,    98.947 kPa
1487367 ,    292.81 K ,    31.6 % ,    98.946 kPa
1490371 ,    292.80 K ,    31.6 % ,    98.947 kPa
1493376 ,    292.80 K ,    31.5 % ,    98.946 kPa
1496380 ,    292.80 K ,    31.5 % ,    98.946 kPa
1499384 ,    292.80 K ,    31.5 % ,    98.945 kPa
1502390 ,    292.80 K ,    31.5 % ,    98.945 kPa
1505394 ,    292.79 K ,    31.5 % ,    98.945 kPa
1508399 ,    292.79 K ,    31.5 % ,    98.945 kPa
1511403 ,    292.79 K ,    31.4 % ,    98.945 kPa
1514407 ,    292.79 K ,    31.4 % ,    98.946 kPa
1517412 ,    292.79 K ,    31.4 % ,    98.946 kPa
1520417 ,    292.79 K ,    31.4 % ,    98.946 kPa
1523422 ,    292.79 K ,    31.4 % ,    98.946 kPa
1526426 ,    292.78 K ,    31.4 % ,    98.946 kPa
1529431 ,    292.78 K ,    31.3 % ,    98.946 kPa
1532435 ,    292.78 K ,    31.3 % ,    98.946 kPa
1535439 ,    292.78 K ,    31.3 % ,    98.946 kPa
1538445 ,    292.78 K ,    31.3 % ,    98.946 kPa
1541449 ,    292.78 K ,    31.3 % ,    98.947 kPa
1544454 ,    292.77 K ,    31.3 % ,    98.947 kPa
1547458 ,    292.77 K ,    31.2 % ,    98.946 kPa
1550462 ,    292.77 K ,    31.2 % ,    98.947 kPa
1553468 ,    292.77 K ,    31.2 % ,    98.947 kPa
1556472 ,    292.77 K ,    31.2 % ,    98.947 kPa
1559477 ,    292.76 K ,    31.2 % ,    98.946 kPa
1562481 ,    292.76 K ,    31.2 % ,    98.946 kPa
1565486 ,    292.76 K ,    31.2 % ,    98.945 kPa
1568490 ,    292.76 K ,    31.1 % ,    98.945 kPa
1571495 ,    292.76 K ,    31.1 % ,    98.945 kPa
1574500 ,    292.75 K ,    31.1 % ,    98.945 kPa
1577504 ,    292.75 K ,    31.1 % ,    98.945 kPa
1580509 ,    292.75 K ,    31.1 % ,    98.945 kPa
1583513 ,    292.74 K ,    31.1 % ,    98.945 kPa
1586518 ,    292.74 K ,    31.1 % ,    98.944 kPa
1589523 ,    292.74 K ,    31.0 % ,    98.944 kPa
1592527 ,    292.73 K ,    31.0 % ,    98.944 kPa
1595532 ,    292.73 K ,    31.0 % ,    98.943 kPa
1598536 ,    292.73 K ,    31.0 % ,    98.943 kPa
1601541 ,    292.73 K ,    31.0 % ,    98.943 kPa
1604545 ,    292.72 K ,    31.0 % ,    98.943 kPa
1607550 ,    292.72 K ,    30.9 % ,    98.943 kPa
1610555 ,    292.72 K ,    30.9 % ,    98.943 kPa
1613559 ,    292.72 K ,    30.9 % ,    98.943 kPa
1616564 ,    292.72 K ,    30.9 % ,    98.943 kPa
1619568 ,    292.72 K ,    30.9 % ,    98.943 kPa
1622573 ,    292.72 K ,    30.9 % ,    98.944 kPa
1625578 ,    292.72 K ,    30.9 % ,    98.943 kPa
1628582 ,    292.71 K ,    30.8 % ,    98.944 kPa
1631587 ,    292.71 K ,    30.8 % ,    98.944 kPa
1634591 ,    292.71 K ,    30.8 % ,    98.944 kPa
1637596 ,    292.71 K ,    30.8 % ,    98.944 kPa
1640600 ,    292.71 K ,    30.8 % ,    98.944 kPa
1643606 ,    292.71 K ,    30.8 % ,    98.944 kPa
1646610 ,    292.71 K ,    30.8 % ,    98.944 kPa
1649614 ,    292.70 K ,    30.8 % ,    98.944 kPa
1652619 ,    292.70 K ,    30.8 % ,    98.944 kPa
1655623 ,    292.70 K ,    30.7 % ,    98.943 kPa
1658628 ,    292.70 K ,    30.7 % ,    98.943 kPa
1661633 ,    292.70 K ,    30.7 % ,    98.943 kPa
1664637 ,    292.70 K ,    30.7 % ,    98.943 kPa
1667642 ,    292.69 K ,    30.7 % ,    98.943 kPa
1670646 ,    292.69 K ,    30.7 % ,    98.943 kPa
1673651 ,    292.69 K ,    30.7 % ,    98.943 kPa
1676655 ,    292.69 K ,    30.7 % ,    98.943 kPa
1679661 ,    292.69 K ,    30.7 % ,    98.943 kPa
1682665 ,    292.69 K ,    30.7 % ,    98.944 kPa
1685669 ,    292.68 K ,    30.6 % ,    98.944 kPa
1688674 ,    292.68 K ,    30.6 % ,    98.944 kPa
1691678 ,    292.68 K ,    30.6 % ,    98.944 kPa
1694683 ,    292.68 K ,    30.6 % ,    98.944 kPa
1697688 ,    292.68 K ,    30.6 % ,    98.944 kPa
1700692 ,    292.68 K ,    30.6 % ,    98.944 kPa
1703697 ,    292.68 K ,    30.6 % ,    98.945 kPa
1706701 ,    292.68 K ,    30.6 % ,    98.945 kPa
1709706 ,    292.67 K ,    30.6 % ,    98.945 kPa
1712710 ,    292.67 K ,    30.6 % ,    98.945 kPa
1715716 ,    292.67 K ,    30.5 % ,    98.944 kPa
1718720 ,    292.66 K ,    30.5 % ,    98.944 kPa
1721724 ,    292.66 K ,    30.5 % ,    98.944 kPa
1724729 ,    292.66 K ,    30.5 % ,    98.945 kPa
1727733 ,    292.66 K ,    30.5 % ,    98.944 kPa
1730738 ,    292.66 K ,    30.5 % ,    98.944 kPa
1733743 ,    292.66 K ,    30.5 % ,    98.944 kPa
1736748 ,    292.65 K ,    30.5 % ,    98.944 kPa
1739752 ,    292.65 K ,    30.5 % ,    98.943 kPa
1742756 ,    292.65 K ,    30.5 % ,    98.943 kPa
1745761 ,    292.65 K ,    30.4 % ,    98.943 kPa
1748765 ,    292.65 K ,    30.4 % ,    98.943 kPa
1751771 ,    292.65 K ,    30.4 % ,    98.943 kPa
1754775 ,    292.64 K ,    30.4 % ,    98.943 kPa
1757779 ,    292.64 K ,    30.4 % ,    98.944 kPa
1760784 ,    292.64 K ,    30.4 % ,    98.943 kPa
1763788 ,    292.64 K ,    30.4 % ,    98.944 kPa
1766794 ,    292.64 K ,    30.4 % ,    98.944 kPa
1769798 ,    292.64 K ,    30.4 % ,    98.944 kPa
1772803 ,    292.63 K ,    30.4 % ,    98.944 kPa
1775807 ,    292.63 K ,    30.4 % ,    98.944 kPa
1778811 ,    292.63 K ,    30.4 % ,    98.943 kPa
1781816 ,    292.62 K ,    30.4 % ,    98.943 kPa
1784821 ,    292.62 K ,    30.4 % ,    98.942 kPa
1787826 ,    292.61 K ,    30.3 % ,    98.941 kPa
1790830 ,    292.61 K ,    30.3 % ,    98.941 kPa
1793835 ,    292.61 K ,    30.3 % ,    98.940 kPa
1796839 ,    292.60 K ,    30.3 % ,    98.940 kPa
1799843 ,    292.60 K ,    30.3 % ,    98.939 kPa
1802849 ,    292.60 K ,    30.3 % ,    98.939 kPa
1805853 ,    292.59 K ,    30.3 % ,    98.939 kPa
1808858 ,    292.59 K ,    30.3 % ,    98.938 kPa
1811862 ,    292.59 K ,    30.3 % ,    98.939 kPa
1814866 ,    292.58 K ,    30.3 % ,    98.938 kPa
1817871 ,    292.58 K ,    30.3 % ,    98.938 kPa
1820876 ,    292.58 K ,    30.3 % ,    98.938 kPa
1823881 ,    292.58 K ,    30.3 % ,    98.937 kPa
1826885 ,    292.57 K ,    30.3 % ,    98.937 kPa
1829890 ,    292.57 K ,    30.2 % ,    98.937 kPa
1832894 ,    292.57 K ,    30.2 % ,    98.938 kPa
1835898 ,    292.58 K ,    30.2 % ,    98.938 kPa
1838904 ,    292.58 K ,    30.2 % ,    98.938 kPa
1841908 ,    292.58 K ,    30.2 % ,    98.938 kPa
1844913 ,    292.58 K ,    30.2 % ,    98.939 kPa
1847917 ,    292.58 K ,    30.2 % ,    98.939 kPa
1850921 ,    292.58 K ,    30.2 % ,    98.940 kPa
1853926 ,    292.59 K ,    30.2 % ,    98.940 kPa
1856931 ,    292.59 K ,    30.2 % ,    98.940 kPa
1859936 ,    292.59 K ,    30.2 % ,    98.941 kPa
1862940 ,    292.59 K ,    30.2 % ,    98.940 kPa
1865945 ,    292.59 K ,    30.2 % ,    98.940 kPa
1868949 ,    292.59 K ,    30.2 % ,    98.941 kPa
1871953 ,    292.58 K ,    30.1 % ,    98.941 kPa
1874959 ,    292.58 K ,    30.1 % ,    98.940 kPa
1877963 ,    292.58 K ,    30.1 % ,    98.941 kPa
1880968 ,    292.58 K ,    30.1 % ,    98.941 kPa
1883972 ,    292.58 K ,    30.1 % ,    98.940 kPa
1886977 ,    292.58 K ,    30.1 % ,    98.941 kPa
1889981 ,    292.58 K ,    30.1 % ,    98.941 kPa
1892986 ,    292.58 K ,    30.1 % ,    98.941 kPa
1895991 ,    292.58 K ,    30.1 % ,    98.941 kPa
1898995 ,    292.58 K ,    30.1 % ,    98.942 kPa
1902000 ,    292.58 K ,    30.1 % ,    98.942 kPa
1905004 ,    292.57 K ,    30.1 % ,    98.941 kPa
1908008 ,    292.57 K ,    30.1 % ,    98.942 kPa
1911014 ,    292.57 K ,    30.1 % ,    98.941 kPa
1914018 ,    292.57 K ,    30.1 % ,    98.942 kPa
1917023 ,    292.57 K ,    30.1 % ,    98.942 kPa
1920027 ,    292.57 K ,    30.1 % ,    98.941 kPa
1923032 ,    292.57 K ,    30.1 % ,    98.941 kPa
1926037 ,    292.57 K ,    30.0 % ,    98.942 kPa
1929041 ,    292.57 K ,    30.0 % ,    98.941 kPa
1932046 ,    292.57 K ,    30.1 % ,    98.941 kPa
1935050 ,    292.57 K ,    30.0 % ,    98.942 kPa
1938055 ,    292.56 K ,    30.0 % ,    98.942 kPa
1941059 ,    292.56 K ,    30.0 % ,    98.942 kPa
1944065 ,    292.56 K ,    30.0 % ,    98.942 kPa
1947069 ,    292.56 K ,    30.0 % ,    98.942 kPa
1950073 ,    292.56 K ,    30.0 % ,    98.942 kPa
1953078 ,    292.56 K ,    30.0 % ,    98.942 kPa
1956082 ,    292.56 K ,    30.0 % ,    98.942 kPa
1959087 ,    292.56 K ,    30.0 % ,    98.942 kPa
1962092 ,    292.56 K ,    30.0 % ,    98.942 kPa
1965096 ,    292.55 K ,    30.0 % ,    98.942 kPa
1968101 ,    292.55 K ,    30.0 % ,    98.942 kPa
1971105 ,    292.55 K ,    30.0 % ,    98.942 kPa
1974110 ,    292.55 K ,    30.0 % ,    98.942 kPa
1977114 ,    292.55 K ,    30.0 % ,    98.942 kPa
1980120 ,    292.55 K ,    30.0 % ,    98.942 kPa
1983124 ,    292.55 K ,    30.0 % ,    98.942 kPa
1986128 ,    292.55 K ,    29.9 % ,    98.942 kPa
1989133 ,    292.54 K ,    29.9 % ,    98.942 kPa
1992137 ,    292.54 K ,    29.9 % ,    98.942 kPa
1995142 ,    292.54 K ,    29.9 % ,    98.942 kPa
1998147 ,    292.54 K ,    29.9 % ,    98.942 kPa
2001152 ,    292.54 K ,    29.9 % ,    98.941 kPa
2004156 ,    292.54 K ,    29.9 % ,    98.941 kPa
2007160 ,    292.54 K ,    29.9 % ,    98.941 kPa
2010165 ,    292.54 K ,    29.9 % ,    98.941 kPa
2013169 ,    292.54 K ,    29.9 % ,    98.941 kPa
2016175 ,    292.53 K ,    29.9 % ,    98.941 kPa
2019179 ,    292.53 K ,    29.9 % ,    98.941 kPa
2022183 ,    292.53 K ,    29.9 % ,    98.941 kPa
2025188 ,    292.53 K ,    29.9 % ,    98.941 kPa
2028192 ,    292.53 K ,    29.9 % ,    98.941 kPa
2031197 ,    292.53 K ,    29.9 % ,    98.941 kPa
2034202 ,    292.53 K ,    29.9 % ,    98.941 kPa
2037207 ,    292.53 K ,    29.9 % ,    98.941 kPa
2040211 ,    292.53 K ,    29.9 % ,    98.941 kPa
2043215 ,    292.53 K ,    29.9 % ,    98.941 kPa
2046220 ,    292.53 K ,    29.9 % ,    98.941 kPa
2049224 ,    292.53 K ,    29.9 % ,    98.941 kPa
2052230 ,    292.52 K ,    29.8 % ,    98.941 kPa
2055234 ,    292.52 K ,    29.9 % ,    98.941 kPa
2058238 ,    292.52 K ,    29.8 % ,    98.940 kPa
2061243 ,    292.52 K ,    29.8 % ,    98.940 kPa
2064247 ,    292.52 K ,    29.8 % ,    98.940 kPa
2067252 ,    292.52 K ,    29.8 % ,    98.940 kPa
2070257 ,    292.52 K ,    29.8 % ,    98.940 kPa
2073262 ,    292.52 K ,    29.8 % ,    98.940 kPa
2076266 ,    292.51 K ,    29.8 % ,    98.940 kPa
2079270 ,    292.51 K ,    29.8 % ,    98.940 kPa
2082275 ,    292.51 K ,    29.8 % ,    98.940 kPa
2085279 ,    292.51 K ,    29.8 % ,    98.940 kPa
2088285 ,    292.51 K ,    29.8 % ,    98.941 kPa
2091289 ,    292.51 K ,    29.8 % ,    98.940 kPa
2094294 ,    292.51 K ,    29.8 % ,    98.940 kPa
2097298 ,    292.51 K ,    29.8 % ,    98.940 kPa
2100302 ,    292.51 K ,    29.8 % ,    98.940 kPa
2103307 ,    292.51 K ,    29.8 % ,    98.940 kPa
2106312 ,    292.51 K ,    29.8 % ,    98.940 kPa
2109317 ,    292.50 K ,    29.8 % ,    98.940 kPa
2112321 ,    292.50 K ,    29.8 % ,    98.940 kPa
2115325 ,    292.50 K ,    29.8 % ,    98.940 kPa
2118330 ,    292.50 K ,    29.8 % ,    98.941 kPa
2121334 ,    292.50 K ,    29.7 % ,    98.941 kPa
2124340 ,    292.50 K ,    29.8 % ,    98.941 kPa
2127344 ,    292.50 K ,    29.7 % ,    98.941 kPa
2130349 ,    292.50 K ,    29.7 % ,    98.941 kPa
2133353 ,    292.50 K ,    29.7 % ,    98.941 kPa
3117 ,    292.47 K ,    29.7 % ,    98.941 kPa
6121 ,    292.47 K ,    29.6 % ,    98.940 kPa
9125 ,    292.47 K ,    29.7 % ,    98.941 kPa
12130 ,    292.47 K ,    29.7 % ,    98.940 kPa
15134 ,    292.47 K ,    29.6 % ,    98.941 kPa
18139 ,    292.47 K ,    29.6 % ,    98.940 kPa
21143 ,    292.48 K ,    29.6 % ,    98.940 kPa
24147 ,    292.48 K ,    29.6 % ,    98.941 kPa
27153 ,    292.48 K ,    29.6 % ,    98.940 kPa
30157 ,    292.48 K ,    29.6 % ,    98.940 kPa
33162 ,    292.48 K ,    29.6 % ,    98.940 kPa
36166 ,    292.48 K ,    29.6 % ,    98.940 kPa
39171 ,    292.47 K ,    29.6 % ,    98.940 kPa
42175 ,    292.48 K ,    29.6 % ,    98.941 kPa
45179 ,    292.48 K ,    29.6 % ,    98.941 kPa
48184 ,    292.47 K ,    29.6 % ,    98.940 kPa
51188 ,    292.47 K ,    29.6 % ,    98.940 kPa
54193 ,    292.47 K ,    29.6 % ,    98.940 kPa
57197 ,    292.47 K ,    29.6 % ,    98.940 kPa
60201 ,    292.47 K ,    29.6 % ,    98.941 kPa
63207 ,    292.47 K ,    29.6 % ,    98.941 kPa
66211 ,    292.47 K ,    29.6 % ,    98.941 kPa
69216 ,    292.47 K ,    29.6 % ,    98.941 kPa
72220 ,    292.47 K ,    29.6 % ,    98.941 kPa
75225 ,    292.47 K ,    29.6 % ,    98.940 kPa
78229 ,    292.47 K ,    29.6 % ,    98.940 kPa
81233 ,    292.47 K ,    29.6 % ,    98.940 kPa
84238 ,    292.47 K ,    29.6 % ,    98.940 kPa
87242 ,    292.47 K ,    29.6 % ,    98.940 kPa
90247 ,    292.47 K ,    29.6 % ,    98.940 kPa
93251 ,    292.47 K ,    29.6 % ,    98.940 kPa
96256 ,    292.47 K ,    29.6 % ,    98.940 kPa
99260 ,    292.47 K ,    29.5 % ,    98.940 kPa
102265 ,    292.47 K ,    29.6 % ,    98.940 kPa
105270 ,    292.47 K ,    29.5 % ,    98.939 kPa
108274 ,    292.47 K ,    29.5 % ,    98.939 kPa
111279 ,    292.47 K ,    29.5 % ,    98.939 kPa
114283 ,    292.47 K ,    29.5 % ,    98.939 kPa
117287 ,    292.47 K ,    29.5 % ,    98.939 kPa
120292 ,    292.47 K ,    29.5 % ,    98.939 kPa
123296 ,    292.47 K ,    29.5 % ,    98.939 kPa
126302 ,    292.47 K ,    29.5 % ,    98.938 kPa
129306 ,    292.47 K ,    29.5 % ,    98.939 kPa
132311 ,    292.47 K ,    29.5 % ,    98.938 kPa
135315 ,    292.47 K ,    29.5 % ,    98.938 kPa
138319 ,    292.47 K ,    29.5 % ,    98.938 kPa
141324 ,    292.47 K ,    29.5 % ,    98.938 kPa
144328 ,    292.47 K ,    29.5 % ,    98.939 kPa
147333 ,    292.47 K ,    29.5 % ,    98.939 kPa
150338 ,    292.47 K ,    29.5 % ,    98.939 kPa
153342 ,    292.47 K ,    29.5 % ,    98.939 kPa
156347 ,    292.47 K ,    29.5 % ,    98.939 kPa
159351 ,    292.47 K ,    29.5 % ,    98.940 kPa
162356 ,    292.47 K ,    29.5 % ,    98.939 kPa
165360 ,    292.47 K ,    29.5 % ,    98.939 kPa
168365 ,    292.47 K ,    29.5 % ,    98.939 kPa
171369 ,    292.47 K ,    29.5 % ,    98.939 kPa
174374 ,    292.47 K ,    29.5 % ,    98.939 kPa
177379 ,    292.47 K ,    29.5 % ,    98.939 kPa
180383 ,    292.47 K ,    29.5 % ,    98.939 kPa
183388 ,    292.47 K ,    29.5 % ,    98.939 kPa
186392 ,    292.47 K ,    29.5 % ,    98.939 kPa
189396 ,    292.48 K ,    29.5 % ,    98.939 kPa
192401 ,    292.48 K ,    29.5 % ,    98.939 kPa
195405 ,    292.48 K ,    29.5 % ,    98.939 kPa
198411 ,    292.47 K ,    29.5 % ,    98.939 kPa
201415 ,    292.48 K ,    29.5 % ,    98.939 kPa
204420 ,    292.47 K ,    29.5 % ,    98.938 kPa
207424 ,    292.47 K ,    29.5 % ,    98.938 kPa
210428 ,    292.47 K ,    29.5 % ,    98.938 kPa
213433 ,    292.47 K ,    29.5 % ,    98.938 kPa
216437 ,    292.48 K ,    29.5 % ,    98.938 kPa
219442 ,    292.48 K ,    29.4 % ,    98.938 kPa
222447 ,    292.47 K ,    29.4 % ,    98.937 kPa
225452 ,    292.47 K ,    29.4 % ,    98.937 kPa
228456 ,    292.47 K ,    29.4 % ,    98.936 kPa
231460 ,    292.47 K ,    29.4 % ,    98.936 kPa
234465 ,    292.46 K ,    29.4 % ,    98.936 kPa
237469 ,    292.46 K ,    29.4 % ,    98.935 kPa
240474 ,    292.46 K ,    29.4 % ,    98.935 kPa
243478 ,    292.46 K ,    29.4 % ,    98.934 kPa
246483 ,    292.46 K ,    29.4 % ,    98.934 kPa
249488 ,    292.45 K ,    29.4 % ,    98.933 kPa
252492 ,    292.45 K ,    29.4 % ,    98.934 kPa
255497 ,    292.45 K ,    29.4 % ,    98.933 kPa
258501 ,    292.45 K ,    29.4 % ,    98.933 kPa
261506 ,    292.44 K ,    29.4 % ,    98.932 kPa
264510 ,    292.44 K ,    29.4 % ,    98.932 kPa
267514 ,    292.44 K ,    29.4 % ,    98.932 kPa
270520 ,    292.44 K ,    29.4 % ,    98.931 kPa
273524 ,    292.44 K ,    29.4 % ,    98.931 kPa
276529 ,    292.44 K ,    29.4 % ,    98.931 kPa
279533 ,    292.44 K ,    29.4 % ,    98.930 kPa
282537 ,    292.43 K ,    29.4 % ,    98.930 kPa
285542 ,    292.43 K ,    29.4 % ,    98.930 kPa
288546 ,    292.43 K ,    29.4 % ,    98.930 kPa
291551 ,    292.43 K ,    29.4 % ,    98.930 kPa
294556 ,    292.43 K ,    29.4 % ,    98.929 kPa
297561 ,    292.43 K ,    29.4 % ,    98.929 kPa
300565 ,    292.43 K ,    29.4 % ,    98.928 kPa
303569 ,    292.43 K ,    29.4 % ,    98.927 kPa
306574 ,    292.43 K ,    29.4 % ,    98.927 kPa
309578 ,    292.43 K ,    29.4 % ,    98.927 kPa
312583 ,    292.43 K ,    29.4 % ,    98.927 kPa
315587 ,    292.43 K ,    29.4 % ,    98.927 kPa
318593 ,    292.43 K ,    29.4 % ,    98.926 kPa
321597 ,    292.43 K ,    29.4 % ,    98.927 kPa
324601 ,    292.42 K ,    29.4 % ,    98.926 kPa
327606 ,    292.42 K ,    29.4 % ,    98.926 kPa
330610 ,    292.42 K ,    29.4 % ,    98.926 kPa
333615 ,    292.42 K ,    29.3 % ,    98.926 kPa
336619 ,    292.42 K ,    29.4 % ,    98.925 kPa
339623 ,    292.42 K ,    29.3 % ,    98.925 kPa
342629 ,    292.42 K ,    29.3 % ,    98.925 kPa
345633 ,    292.42 K ,    29.3 % ,    98.926 kPa
348638 ,    292.42 K ,    29.4 % ,    98.925 kPa
351642 ,    292.42 K ,    29.3 % ,    98.925 kPa
354647 ,    292.42 K ,    29.4 % ,    98.925 kPa
357651 ,    292.42 K ,    29.3 % ,    98.925 kPa
360655 ,    292.42 K ,    29.3 % ,    98.925 kPa
363660 ,    292.42 K ,    29.3 % ,    98.925 kPa
366665 ,    292.42 K ,    29.3 % ,    98.924 kPa
369670 ,    292.42 K ,    29.3 % ,    98.924 kPa
372674 ,    292.42 K ,    29.3 % ,    98.924 kPa
375678 ,    292.42 K ,    29.3 % ,    98.924 kPa
378683 ,    292.42 K ,    29.3 % ,    98.924 kPa
381687 ,    292.42 K ,    29.3 % ,    98.923 kPa
384692 ,    292.42 K ,    29.3 % ,    98.923 kPa
387696 ,    292.42 K ,    29.3 % ,    98.924 kPa
390702 ,    292.41 K ,    29.3 % ,    98.923 kPa
393706 ,    292.41 K ,    29.3 % ,    98.923 kPa
396710 ,    292.41 K ,    29.3 % ,    98.923 kPa
399715 ,    292.41 K ,    29.3 % ,    98.923 kPa
402719 ,    292.41 K ,    29.3 % ,    98.923 kPa
405724 ,    292.41 K ,    29.3 % ,    98.923 kPa
408728 ,    292.41 K ,    29.3 % ,    98.922 kPa
411732 ,    292.41 K ,    29.3 % ,    98.922 kPa
414738 ,    292.41 K ,    29.3 % ,    98.923 kPa
417742 ,    292.41 K ,    29.3 % ,    98.922 kPa
420747 ,    292.41 K ,    29.3 % ,    98.922 kPa
423751 ,    292.41 K ,    29.3 % ,    98.922 kPa
426756 ,    292.41 K ,    29.3 % ,    98.922 kPa
429760 ,    292.41 K ,    29.3 % ,    98.922 kPa
432764 ,    292.41 K ,    29.3 % ,    98.922 kPa
435769 ,    292.41 K ,    29.3 % ,    98.922 kPa
438774 ,    292.41 K ,    29.3 % ,    98.923 kPa
441779 ,    292.41 K ,    29.3 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.2 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.1 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
444783 ,    292.41 K ,    29.0 % ,    98.922 kPa
3117 ,    292.47 K ,    28.9 % ,    98.900 kPa
6121 ,    292.48 K ,    28.9 % ,    98.900 kPa
9125 ,    292.48 K ,    28.9 % ,    98.901 kPa
12130 ,    292.48 K ,    28.9 % ,    98.901 kPa
15134 ,    292.48 K ,    28.9 % ,    98.902 kPa
18139 ,    292.48 K ,    28.9 % ,    98.902 kPa
21143 ,    292.48 K ,    28.9 % ,    98.902 kPa
24147 ,    292.48 K ,    28.9 % ,    98.902 kPa
27152 ,    292.48 K ,    28.9 % ,    98.902 kPa
30157 ,    292.48 K ,    28.9 % ,    98.902 kPa
33162 ,    292.48 K ,    28.9 % ,    98.903 kPa
36166 ,    292.48 K ,    28.9 % ,    98.902 kPa
39171 ,    292.48 K ,    28.9 % ,    98.902 kPa
42175 ,    292.48 K ,    28.9 % ,    98.902 kPa
45179 ,    292.48 K ,    28.9 % ,    98.902 kPa
48184 ,    292.48 K ,    28.9 % ,    98.902 kPa
51188 ,    292.48 K ,    28.9 % ,    98.902 kPa
54193 ,    292.48 K ,    28.9 % ,    98.901 kPa
57197 ,    292.48 K ,    28.9 % ,    98.901 kPa
60201 ,    292.48 K ,    28.9 % ,    98.901 kPa
63206 ,    292.48 K ,    28.9 % ,    98.901 kPa
66210 ,    292.48 K ,    28.9 % ,    98.901 kPa
69216 ,    292.48 K ,    28.9 % ,    98.902 kPa
72220 ,    292.48 K ,    28.9 % ,    98.901 kPa
75225 ,    292.48 K ,    28.9 % ,    98.901 kPa
78229 ,    292.48 K ,    28.9 % ,    98.901 kPa
81233 ,    292.48 K ,    28.9 % ,    98.901 kPa
84238 ,    292.48 K ,    28.9 % ,    98.901 kPa
87242 ,    292.48 K ,    28.9 % ,    98.901 kPa
