Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
2586690 ,    270.50 K ,    2.4 % ,    94.309 kPa
2587697 ,    270.50 K ,    2.4 % ,    94.313 kPa
2588703 ,    270.50 K ,    2.4 % ,    94.310 kPa
2589710 ,    270.50 K ,    2.4 % ,    94.313 kPa
2590716 ,    270.51 K ,    2.4 % ,    94.319 kPa
2591723 ,    270.50 K ,    2.4 % ,    94.318 kPa
2592730 ,    270.50 K ,    2.4 % ,    94.318 kPa
2593735 ,    270.49 K ,    2.4 % ,    94.321 kPa
2594742 ,    270.48 K ,    2.4 % ,    94.319 kPa
2595748 ,    270.49 K ,    2.4 % ,    94.319 kPa
2596755 ,    270.49 K ,    2.4 % ,    94.324 kPa
2597762 ,    270.50 K ,    2.4 % ,    94.326 kPa
2598768 ,    270.50 K ,    2.4 % ,    94.328 kPa
2599775 ,    270.50 K ,    2.4 % ,    94.329 kPa
2600781 ,    270.50 K ,    2.4 % ,    94.330 kPa
2601787 ,    270.50 K ,    2.4 % ,    94.331 kPa
2602793 ,    270.50 K ,    2.4 % ,    94.330 kPa
2603800 ,    270.49 K ,    2.4 % ,    94.327 kPa
2604807 ,    270.50 K ,    2.4 % ,    94.336 kPa
2605813 ,    270.50 K ,    2.4 % ,    94.337 kPa
2606820 ,    270.50 K ,    2.4 % ,    94.340 kPa
2607826 ,    270.49 K ,    2.4 % ,    94.342 kPa
2608832 ,    270.49 K ,    2.4 % ,    94.341 kPa
2609839 ,    270.50 K ,    2.4 % ,    94.342 kPa
2610845 ,    270.50 K ,    2.4 % ,    94.343 kPa
2611852 ,    270.50 K ,    2.4 % ,    94.345 kPa
2612858 ,    270.49 K ,    2.4 % ,    94.344 kPa
2613865 ,    270.50 K ,    2.4 % ,    94.350 kPa
2614872 ,    270.50 K ,    2.4 % ,    94.351 kPa
2615878 ,    270.50 K ,    2.4 % ,    94.354 kPa
2616884 ,    270.50 K ,    2.4 % ,    94.352 kPa
2617890 ,    270.49 K ,    2.4 % ,    94.350 kPa
2618897 ,    270.49 K ,    2.4 % ,    94.354 kPa
2619904 ,    270.49 K ,    2.4 % ,    94.355 kPa
2620910 ,    270.49 K ,    2.4 % ,    94.357 kPa
2621917 ,    270.50 K ,    2.4 % ,    94.359 kPa
2622923 ,    270.49 K ,    2.4 % ,    94.359 kPa
2623929 ,    270.50 K ,    2.4 % ,    94.362 kPa
2624935 ,    270.49 K ,    2.4 % ,    94.362 kPa
2625942 ,    270.50 K ,    2.4 % ,    94.366 kPa
2626949 ,    270.49 K ,    2.4 % ,    94.366 kPa
2627955 ,    270.50 K ,    2.4 % ,    94.368 kPa
2628962 ,    270.49 K ,    2.4 % ,    94.365 kPa
2629968 ,    270.50 K ,    2.4 % ,    94.368 kPa
2630975 ,    270.49 K ,    2.4 % ,    94.371 kPa
2631981 ,    270.49 K ,    2.4 % ,    94.371 kPa
2632987 ,    270.49 K ,    2.4 % ,    94.372 kPa
2633994 ,    270.50 K ,    2.4 % ,    94.375 kPa
2635000 ,    270.50 K ,    2.4 % ,    94.376 kPa
2636007 ,    270.50 K ,    2.4 % ,    94.378 kPa
2637014 ,    270.49 K ,    2.4 % ,    94.378 kPa
2638020 ,    270.50 K ,    2.4 % ,    94.381 kPa
2639026 ,    270.50 K ,    2.4 % ,    94.381 kPa
2640032 ,    270.49 K ,    2.4 % ,    94.380 kPa
2641039 ,    270.49 K ,    2.4 % ,    94.386 kPa
2642045 ,    270.49 K ,    2.4 % ,    94.388 kPa
2643052 ,    270.50 K ,    2.4 % ,    94.387 kPa
2644059 ,    270.49 K ,    2.4 % ,    94.393 kPa
2645065 ,    270.49 K ,    2.4 % ,    94.391 kPa
2646072 ,    270.49 K ,    2.4 % ,    94.394 kPa
2647077 ,    270.49 K ,    2.4 % ,    94.392 kPa
2648084 ,    270.49 K ,    2.4 % ,    94.393 kPa
2649091 ,    270.50 K ,    2.4 % ,    94.396 kPa
2650097 ,    270.49 K ,    2.4 % ,    94.398 kPa
2651104 ,    270.49 K ,    2.4 % ,    94.396 kPa
2652110 ,    270.49 K ,    2.4 % ,    94.402 kPa
2653117 ,    270.49 K ,    2.4 % ,    94.398 kPa
2654123 ,    270.50 K ,    2.4 % ,    94.403 kPa
2655129 ,    270.49 K ,    2.4 % ,    94.406 kPa
2656136 ,    270.50 K ,    2.4 % ,    94.406 kPa
2657142 ,    270.49 K ,    2.4 % ,    94.402 kPa
2658149 ,    270.49 K ,    2.4 % ,    94.407 kPa
2659155 ,    270.49 K ,    2.4 % ,    94.408 kPa
2660162 ,    270.50 K ,    2.4 % ,    94.413 kPa
2661169 ,    270.49 K ,    2.4 % ,    94.414 kPa
2662174 ,    270.49 K ,    2.4 % ,    94.415 kPa
2663181 ,    270.49 K ,    2.4 % ,    94.418 kPa
2664187 ,    270.49 K ,    2.4 % ,    94.416 kPa
2665194 ,    270.49 K ,    2.4 % ,    94.417 kPa
2666201 ,    270.49 K ,    2.4 % ,    94.418 kPa
2667207 ,    270.48 K ,    2.4 % ,    94.422 kPa
2668214 ,    270.48 K ,    2.4 % ,    94.420 kPa
2669220 ,    270.47 K ,    2.4 % ,    94.422 kPa
2670226 ,    270.48 K ,    2.4 % ,    94.422 kPa
2671233 ,    270.47 K ,    2.4 % ,    94.421 kPa
2672239 ,    270.47 K ,    2.4 % ,    94.422 kPa
2673246 ,    270.48 K ,    2.4 % ,    94.426 kPa
2674252 ,    270.47 K ,    2.4 % ,    94.431 kPa
2675259 ,    270.47 K ,    2.4 % ,    94.428 kPa
2676265 ,    270.47 K ,    2.4 % ,    94.433 kPa
2677271 ,    270.47 K ,    2.4 % ,    94.433 kPa
2678278 ,    270.47 K ,    2.4 % ,    94.434 kPa
2679284 ,    270.47 K ,    2.4 % ,    94.434 kPa
2680291 ,    270.48 K ,    2.4 % ,    94.438 kPa
2681297 ,    270.49 K ,    2.4 % ,    94.440 kPa
2682304 ,    270.49 K ,    2.4 % ,    94.442 kPa
2683311 ,    270.48 K ,    2.4 % ,    94.440 kPa
2684317 ,    270.49 K ,    2.4 % ,    94.441 kPa
2685323 ,    270.49 K ,    2.4 % ,    94.445 kPa
2686329 ,    270.49 K ,    2.4 % ,    94.444 kPa
2687336 ,    270.47 K ,    2.4 % ,    94.446 kPa
2688343 ,    270.46 K ,    2.4 % ,    94.443 kPa
2689349 ,    270.47 K ,    2.4 % ,    94.450 kPa
2690356 ,    270.47 K ,    2.4 % ,    94.450 kPa
2691362 ,    270.49 K ,    2.4 % ,    94.455 kPa
2692369 ,    270.48 K ,    2.4 % ,    94.453 kPa
2693374 ,    270.48 K ,    2.4 % ,    94.456 kPa
2694381 ,    270.48 K ,    2.4 % ,    94.455 kPa
2695388 ,    270.47 K ,    2.4 % ,    94.456 kPa
2696394 ,    270.47 K ,    2.4 % ,    94.458 kPa
2697401 ,    270.46 K ,    2.4 % ,    94.459 kPa
2698407 ,    270.47 K ,    2.4 % ,    94.461 kPa
2699414 ,    270.48 K ,    2.4 % ,    94.462 kPa
2700421 ,    270.47 K ,    2.4 % ,    94.464 kPa
2701426 ,    270.47 K ,    2.4 % ,    94.466 kPa
2702433 ,    270.46 K ,    2.4 % ,    94.463 kPa
2703439 ,    270.46 K ,    2.4 % ,    94.465 kPa
2704446 ,    270.47 K ,    2.4 % ,    94.467 kPa
2705453 ,    270.46 K ,    2.4 % ,    94.469 kPa
2706459 ,    270.46 K ,    2.4 % ,    94.470 kPa
2707466 ,    270.47 K ,    2.4 % ,    94.474 kPa
2708472 ,    270.47 K ,    2.4 % ,    94.474 kPa
2709478 ,    270.47 K ,    2.4 % ,    94.475 kPa
2710484 ,    270.46 K ,    2.4 % ,    94.476 kPa
2711491 ,    270.46 K ,    2.4 % ,    94.479 kPa
2712498 ,    270.47 K ,    2.4 % ,    94.480 kPa
2713504 ,    270.47 K ,    2.4 % ,    94.477 kPa
2714511 ,    270.46 K ,    2.4 % ,    94.480 kPa
2715517 ,    270.47 K ,    2.4 % ,    94.485 kPa
2716524 ,    270.47 K ,    2.4 % ,    94.487 kPa
2717530 ,    270.48 K ,    2.4 % ,    94.489 kPa
2718536 ,    270.48 K ,    2.4 % ,    94.490 kPa
2719543 ,    270.47 K ,    2.4 % ,    94.491 kPa
2720549 ,    270.48 K ,    2.4 % ,    94.494 kPa
2721556 ,    270.45 K ,    2.4 % ,    94.491 kPa
2722563 ,    270.47 K ,    2.4 % ,    94.497 kPa
2723569 ,    270.47 K ,    2.4 % ,    94.494 kPa
2724575 ,    270.47 K ,    2.4 % ,    94.497 kPa
2725581 ,    270.47 K ,    2.4 % ,    94.498 kPa
2726588 ,    270.46 K ,    2.4 % ,    94.500 kPa
2727595 ,    270.47 K ,    2.4 % ,    94.506 kPa
2728601 ,    270.47 K ,    2.4 % ,    94.504 kPa
2729608 ,    270.48 K ,    2.4 % ,    94.507 kPa
2730614 ,    270.47 K ,    2.4 % ,    94.508 kPa
2731621 ,    270.46 K ,    2.4 % ,    94.509 kPa
2732626 ,    270.46 K ,    2.4 % ,    94.510 kPa
2733633 ,    270.46 K ,    2.4 % ,    94.510 kPa
2734640 ,    270.46 K ,    2.4 % ,    94.512 kPa
2735646 ,    270.46 K ,    2.4 % ,    94.513 kPa
2736653 ,    270.47 K ,    2.4 % ,    94.516 kPa
2737659 ,    270.47 K ,    2.4 % ,    94.516 kPa
2738666 ,    270.47 K ,    2.4 % ,    94.519 kPa
2739673 ,    270.48 K ,    2.4 % ,    94.523 kPa
2740678 ,    270.48 K ,    2.4 % ,    94.523 kPa
2741685 ,    270.48 K ,    2.4 % ,    94.523 kPa
2742691 ,    270.48 K ,    2.4 % ,    94.521 kPa
2743698 ,    270.48 K ,    2.4 % ,    94.524 kPa
2744705 ,    270.49 K ,    2.4 % ,    94.526 kPa
2745711 ,    270.48 K ,    2.4 % ,    94.527 kPa
2746718 ,    270.48 K ,    2.4 % ,    94.530 kPa
2747724 ,    270.49 K ,    2.4 % ,    94.528 kPa
2748730 ,    270.48 K ,    2.4 % ,    94.528 kPa
2749736 ,    270.48 K ,    2.4 % ,    94.531 kPa
2750743 ,    270.47 K ,    2.4 % ,    94.533 kPa
2751750 ,    270.48 K ,    2.4 % ,    94.538 kPa
2752756 ,    270.49 K ,    2.4 % ,    94.541 kPa
2753763 ,    270.48 K ,    2.4 % ,    94.536 kPa
2754769 ,    270.49 K ,    2.4 % ,    94.539 kPa
2755775 ,    270.47 K ,    2.4 % ,    94.538 kPa
2756782 ,    270.47 K ,    2.4 % ,    94.536 kPa
2757788 ,    270.48 K ,    2.4 % ,    94.541 kPa
2758795 ,    270.48 K ,    2.4 % ,    94.543 kPa
2759801 ,    270.48 K ,    2.4 % ,    94.547 kPa
2760808 ,    270.48 K ,    2.4 % ,    94.547 kPa
2761815 ,    270.48 K ,    2.4 % ,    94.548 kPa
2762821 ,    270.49 K ,    2.4 % ,    94.551 kPa
2763827 ,    270.47 K ,    2.4 % ,    94.550 kPa
2764833 ,    270.49 K ,    2.4 % ,    94.552 kPa
2765840 ,    270.49 K ,    2.4 % ,    94.553 kPa
2766846 ,    270.48 K ,    2.4 % ,    94.551 kPa
2767853 ,    270.48 K ,    2.4 % ,    94.556 kPa
2768860 ,    270.48 K ,    2.4 % ,    94.556 kPa
2769866 ,    270.47 K ,    2.4 % ,    94.557 kPa
2770873 ,    270.49 K ,    2.4 % ,    94.560 kPa
2771878 ,    270.48 K ,    2.4 % ,    94.560 kPa
2772885 ,    270.48 K ,    2.4 % ,    94.559 kPa
2773892 ,    270.48 K ,    2.4 % ,    94.561 kPa
2774898 ,    270.47 K ,    2.4 % ,    94.559 kPa
2775905 ,    270.46 K ,    2.4 % ,    94.559 kPa
2776911 ,    270.48 K ,    2.4 % ,    94.565 kPa
2777918 ,    270.48 K ,    2.4 % ,    94.564 kPa
2778925 ,    270.48 K ,    2.4 % ,    94.568 kPa
2779930 ,    270.48 K ,    2.4 % ,    94.567 kPa
2780937 ,    270.46 K ,    2.4 % ,    94.565 kPa
2781943 ,    270.48 K ,    2.4 % ,    94.570 kPa
2782950 ,    270.47 K ,    2.4 % ,    94.572 kPa
2783956 ,    270.47 K ,    2.4 % ,    94.575 kPa
2784963 ,    270.46 K ,    2.4 % ,    94.570 kPa
2785970 ,    270.47 K ,    2.4 % ,    94.572 kPa
2786976 ,    270.47 K ,    2.4 % ,    94.576 kPa
2787982 ,    270.47 K ,    2.4 % ,    94.577 kPa
2788988 ,    270.46 K ,    2.4 % ,    94.579 kPa
2789995 ,    270.47 K ,    2.4 % ,    94.578 kPa
2791002 ,    270.47 K ,    2.4 % ,    94.579 kPa
2792008 ,    270.47 K ,    2.4 % ,    94.584 kPa
2793015 ,    270.47 K ,    2.4 % ,    94.582 kPa
2794021 ,    270.46 K ,    2.4 % ,    94.583 kPa
2795028 ,    270.47 K ,    2.4 % ,    94.586 kPa
2796034 ,    270.48 K ,    2.4 % ,    94.593 kPa
2797040 ,    270.48 K ,    2.4 % ,    94.593 kPa
2798047 ,    270.47 K ,    2.4 % ,    94.591 kPa
2799053 ,    270.47 K ,    2.4 % ,    94.592 kPa
2800060 ,    270.47 K ,    2.4 % ,    94.593 kPa
2801067 ,    270.47 K ,    2.4 % ,    94.596 kPa
2802073 ,    270.48 K ,    2.4 % ,    94.598 kPa
2803080 ,    270.48 K ,    2.4 % ,    94.598 kPa
2804085 ,    270.48 K ,    2.4 % ,    94.598 kPa
2805092 ,    270.46 K ,    2.4 % ,    94.597 kPa
2806098 ,    270.46 K ,    2.4 % ,    94.599 kPa
2807105 ,    270.47 K ,    2.4 % ,    94.599 kPa
2808112 ,    270.48 K ,    2.4 % ,    94.604 kPa
2809118 ,    270.48 K ,    2.4 % ,    94.605 kPa
2810125 ,    270.48 K ,    2.4 % ,    94.604 kPa
2811130 ,    270.48 K ,    2.4 % ,    94.604 kPa
2812137 ,    270.47 K ,    2.4 % ,    94.606 kPa
2813144 ,    270.47 K ,    2.4 % ,    94.611 kPa
2814150 ,    270.47 K ,    2.4 % ,    94.613 kPa
2815157 ,    270.48 K ,    2.4 % ,    94.614 kPa
2816163 ,    270.48 K ,    2.4 % ,    94.614 kPa
2817170 ,    270.48 K ,    2.4 % ,    94.612 kPa
2818177 ,    270.47 K ,    2.4 % ,    94.617 kPa
2819182 ,    270.48 K ,    2.4 % ,    94.616 kPa
2820189 ,    270.48 K ,    2.4 % ,    94.618 kPa
2821195 ,    270.47 K ,    2.4 % ,    94.618 kPa
2822202 ,    270.48 K ,    2.4 % ,    94.621 kPa
2823208 ,    270.47 K ,    2.4 % ,    94.617 kPa
2824215 ,    270.47 K ,    2.4 % ,    94.621 kPa
2825222 ,    270.46 K ,    2.3 % ,    94.622 kPa
2826228 ,    270.48 K ,    2.4 % ,    94.628 kPa
2827234 ,    270.48 K ,    2.4 % ,    94.630 kPa
2828240 ,    270.46 K ,    2.4 % ,    94.629 kPa
2829247 ,    270.47 K ,    2.4 % ,    94.626 kPa
2830254 ,    270.48 K ,    2.4 % ,    94.631 kPa
2831260 ,    270.47 K ,    2.4 % ,    94.628 kPa
2832267 ,    270.47 K ,    2.4 % ,    94.632 kPa
2833273 ,    270.47 K ,    2.4 % ,    94.632 kPa
2834280 ,    270.46 K ,    2.4 % ,    94.633 kPa
2835286 ,    270.47 K ,    2.4 % ,    94.637 kPa
2836292 ,    270.47 K ,    2.4 % ,    94.637 kPa
2837299 ,    270.46 K ,    2.4 % ,    94.638 kPa
2838305 ,    270.46 K ,    2.4 % ,    94.633 kPa
2839312 ,    270.47 K ,    2.4 % ,    94.643 kPa
2840318 ,    270.46 K ,    2.4 % ,    94.642 kPa
2841325 ,    270.46 K ,    2.4 % ,    94.643 kPa
2842332 ,    270.46 K ,    2.4 % ,    94.643 kPa
2843337 ,    270.46 K ,    2.4 % ,    94.643 kPa
2844344 ,    270.47 K ,    2.4 % ,    94.644 kPa
2845350 ,    270.47 K ,    2.4 % ,    94.647 kPa
2846357 ,    270.46 K ,    2.4 % ,    94.647 kPa
2847364 ,    270.47 K ,    2.4 % ,    94.652 kPa
2848370 ,    270.47 K ,    2.4 % ,    94.654 kPa
2849377 ,    270.47 K ,    2.4 % ,    94.653 kPa
2850383 ,    270.47 K ,    2.4 % ,    94.655 kPa
2851389 ,    270.46 K ,    2.4 % ,    94.654 kPa
2852396 ,    270.46 K ,    2.4 % ,    94.654 kPa
2853402 ,    270.47 K ,    2.4 % ,    94.656 kPa
2854409 ,    270.47 K ,    2.4 % ,    94.658 kPa
2855415 ,    270.46 K ,    2.4 % ,    94.658 kPa
2856422 ,    270.46 K ,    2.4 % ,    94.660 kPa
2857428 ,    270.46 K ,    2.4 % ,    94.659 kPa
2858435 ,    270.47 K ,    2.4 % ,    94.662 kPa
2859441 ,    270.47 K ,    2.4 % ,    94.661 kPa
2860447 ,    270.47 K ,    2.4 % ,    94.664 kPa
2861454 ,    270.47 K ,    2.4 % ,    94.667 kPa
2862460 ,    270.46 K ,    2.4 % ,    94.666 kPa
2863467 ,    270.47 K ,    2.4 % ,    94.668 kPa
2864474 ,    270.46 K ,    2.4 % ,    94.669 kPa
2865480 ,    270.46 K ,    2.4 % ,    94.670 kPa
2866487 ,    270.47 K ,    2.2 % ,    94.673 kPa
2867492 ,    270.48 K ,    2.4 % ,    94.675 kPa
2868499 ,    270.47 K ,    2.4 % ,    94.674 kPa
2869506 ,    270.47 K ,    2.4 % ,    94.675 kPa
2870512 ,    270.47 K ,    2.4 % ,    94.678 kPa
2871519 ,    270.46 K ,    2.4 % ,    94.681 kPa
2872525 ,    270.47 K ,    2.4 % ,    94.679 kPa
2873532 ,    270.46 K ,    2.4 % ,    94.681 kPa
2874539 ,    270.47 K ,    2.4 % ,    94.682 kPa
2875544 ,    270.46 K ,    2.4 % ,    94.682 kPa
2876551 ,    270.46 K ,    2.4 % ,    94.683 kPa
2877557 ,    270.46 K ,    2.4 % ,    94.687 kPa
2878564 ,    270.46 K ,    2.4 % ,    94.684 kPa
2879570 ,    270.46 K ,    2.4 % ,    94.686 kPa
2880577 ,    270.47 K ,    2.4 % ,    94.691 kPa
2881584 ,    270.48 K ,    2.4 % ,    94.693 kPa
2882590 ,    270.46 K ,    2.4 % ,    94.692 kPa
2883596 ,    270.47 K ,    2.4 % ,    94.697 kPa
2884602 ,    270.46 K ,    2.4 % ,    94.696 kPa
2885609 ,    270.46 K ,    2.4 % ,    94.694 kPa
2886616 ,    270.46 K ,    2.4 % ,    94.696 kPa
2887622 ,    270.48 K ,    2.4 % ,    94.704 kPa
2888629 ,    270.48 K ,    2.4 % ,    94.703 kPa
2889635 ,    270.48 K ,    2.4 % ,    94.703 kPa
2890642 ,    270.48 K ,    2.4 % ,    94.704 kPa
2891648 ,    270.48 K ,    2.4 % ,    94.708 kPa
2892654 ,    270.46 K ,    2.4 % ,    94.705 kPa
2893661 ,    270.46 K ,    2.4 % ,    94.705 kPa
2894667 ,    270.47 K ,    2.4 % ,    94.709 kPa
2895674 ,    270.49 K ,    2.4 % ,    94.712 kPa
2896680 ,    270.47 K ,    2.4 % ,    94.710 kPa
2897687 ,    270.48 K ,    2.4 % ,    94.711 kPa
2898694 ,    270.47 K ,    2.4 % ,    94.709 kPa
2899699 ,    270.47 K ,    2.4 % ,    94.712 kPa
2900706 ,    270.47 K ,    2.4 % ,    94.716 kPa
2901712 ,    270.47 K ,    2.4 % ,    94.716 kPa
2902719 ,    270.47 K ,    2.4 % ,    94.715 kPa
2903726 ,    270.47 K ,    2.4 % ,    94.714 kPa
2904732 ,    270.48 K ,    2.4 % ,    94.717 kPa
2905739 ,    270.47 K ,    2.4 % ,    94.721 kPa
2906745 ,    270.48 K ,    2.4 % ,    94.722 kPa
2907751 ,    270.46 K ,    2.4 % ,    94.720 kPa
2908758 ,    270.46 K ,    2.4 % ,    94.723 kPa
2909764 ,    270.47 K ,    2.4 % ,    94.724 kPa
2910771 ,    270.47 K ,    2.4 % ,    94.726 kPa
2911777 ,    270.47 K ,    2.4 % ,    94.726 kPa
2912784 ,    270.47 K ,    2.4 % ,    94.726 kPa
2913790 ,    270.48 K ,    2.4 % ,    94.729 kPa
2914797 ,    270.48 K ,    2.4 % ,    94.730 kPa
2915803 ,    270.46 K ,    2.4 % ,    94.732 kPa
2916809 ,    270.46 K ,    2.4 % ,    94.732 kPa
2917816 ,    270.47 K ,    2.4 % ,    94.732 kPa
2918822 ,    270.47 K ,    2.4 % ,    94.733 kPa
2919829 ,    270.47 K ,    2.4 % ,    94.739 kPa
2920836 ,    270.47 K ,    2.4 % ,    94.738 kPa
2921842 ,    270.46 K ,    2.4 % ,    94.736 kPa
2922849 ,    270.46 K ,    2.4 % ,    94.736 kPa
2923854 ,    270.46 K ,    2.4 % ,    94.739 kPa
2924861 ,    270.47 K ,    2.4 % ,    94.741 kPa
2925868 ,    270.48 K ,    2.4 % ,    94.745 kPa
2926874 ,    270.47 K ,    2.4 % ,    94.740 kPa
2927881 ,    270.47 K ,    2.4 % ,    94.744 kPa
2928887 ,    270.46 K ,    2.4 % ,    94.744 kPa
2929894 ,    270.47 K ,    2.4 % ,    94.751 kPa
2930900 ,    270.47 K ,    2.4 % ,    94.750 kPa
2931906 ,    270.48 K ,    2.4 % ,    94.750 kPa
2932913 ,    270.47 K ,    2.4 % ,    94.753 kPa
2933919 ,    270.47 K ,    2.4 % ,    94.753 kPa
2934926 ,    270.46 K ,    2.4 % ,    94.753 kPa
2935932 ,    270.45 K ,    2.4 % ,    94.753 kPa
2936939 ,    270.46 K ,    2.4 % ,    94.755 kPa
2937946 ,    270.47 K ,    2.4 % ,    94.760 kPa
2938952 ,    270.47 K ,    2.4 % ,    94.763 kPa
2939958 ,    270.46 K ,    2.4 % ,    94.761 kPa
2940964 ,    270.47 K ,    2.4 % ,    94.760 kPa
2941971 ,    270.46 K ,    2.4 % ,    94.760 kPa
2942978 ,    270.46 K ,    2.4 % ,    94.761 kPa
2943984 ,    270.46 K ,    2.4 % ,    94.765 kPa
2944991 ,    270.48 K ,    2.4 % ,    94.764 kPa
2945997 ,    270.47 K ,    2.4 % ,    94.765 kPa
2947004 ,    270.47 K ,    2.4 % ,    94.766 kPa
2948009 ,    270.46 K ,    2.4 % ,    94.763 kPa
2949016 ,    270.46 K ,    2.4 % ,    94.766 kPa
2950023 ,    270.47 K ,    2.4 % ,    94.769 kPa
2951029 ,    270.47 K ,    2.4 % ,    94.772 kPa
2952036 ,    270.48 K ,    2.4 % ,    94.776 kPa
2953042 ,    270.47 K ,    2.4 % ,    94.774 kPa
2954049 ,    270.47 K ,    2.4 % ,    94.775 kPa
2955056 ,    270.47 K ,    2.4 % ,    94.775 kPa
2956061 ,    270.46 K ,    2.4 % ,    94.777 kPa
2957068 ,    270.48 K ,    2.4 % ,    94.778 kPa
2958074 ,    270.47 K ,    2.4 % ,    94.783 kPa
2959081 ,    270.47 K ,    2.4 % ,    94.781 kPa
2960088 ,    270.46 K ,    2.4 % ,    94.783 kPa
2961094 ,    270.47 K ,    2.4 % ,    94.783 kPa
2962101 ,    270.46 K ,    2.4 % ,    94.782 kPa
2963107 ,    270.48 K ,    2.4 % ,    94.786 kPa
2964113 ,    270.47 K ,    2.4 % ,    94.789 kPa
2965120 ,    270.47 K ,    2.4 % ,    94.789 kPa
2966126 ,    270.47 K ,    2.4 % ,    94.791 kPa
2967133 ,    270.46 K ,    2.4 % ,    94.789 kPa
2968139 ,    270.46 K ,    2.4 % ,    94.791 kPa
2969146 ,    270.47 K ,    2.4 % ,    94.791 kPa
2970152 ,    270.48 K ,    2.4 % ,    94.794 kPa
2971159 ,    270.47 K ,    2.4 % ,    94.796 kPa
2972165 ,    270.47 K ,    2.4 % ,    94.796 kPa
2973171 ,    270.46 K ,    2.4 % ,    94.799 kPa
2974178 ,    270.45 K ,    2.4 % ,    94.796 kPa
2975184 ,    270.46 K ,    2.4 % ,    94.800 kPa
2976191 ,    270.45 K ,    2.4 % ,    94.793 kPa
2977198 ,    270.47 K ,    2.4 % ,    94.800 kPa
2978204 ,    270.48 K ,    2.4 % ,    94.802 kPa
2979211 ,    270.47 K ,    2.4 % ,    94.800 kPa
2980216 ,    270.46 K ,    2.4 % ,    94.803 kPa
2981223 ,    270.46 K ,    2.4 % ,    94.802 kPa
2982230 ,    270.46 K ,    2.4 % ,    94.805 kPa
2983236 ,    270.46 K ,    2.4 % ,    94.804 kPa
2984243 ,    270.46 K ,    2.4 % ,    94.807 kPa
2985249 ,    270.46 K ,    2.4 % ,    94.808 kPa
2986256 ,    270.46 K ,    2.4 % ,    94.811 kPa
2987261 ,    270.46 K ,    2.4 % ,    94.810 kPa
2988268 ,    270.46 K ,    2.4 % ,    94.811 kPa
2989275 ,    270.45 K ,    2.4 % ,    94.809 kPa
2990281 ,    270.46 K ,    2.4 % ,    94.812 kPa
2991288 ,    270.46 K ,    2.4 % ,    94.815 kPa
2992294 ,    270.45 K ,    2.4 % ,    94.814 kPa
2993301 ,    270.46 K ,    2.4 % ,    94.816 kPa
2994308 ,    270.43 K ,    2.4 % ,    94.815 kPa
2995313 ,    270.39 K ,    2.4 % ,    94.809 kPa
2996320 ,    270.41 K ,    2.4 % ,    94.809 kPa
2997326 ,    270.40 K ,    2.4 % ,    94.815 kPa
2998333 ,    270.41 K ,    2.4 % ,    94.814 kPa
2999340 ,    270.40 K ,    2.4 % ,    94.817 kPa
3000346 ,    270.41 K ,    2.4 % ,    94.819 kPa
3001353 ,    270.41 K ,    2.4 % ,    94.820 kPa
3002359 ,    270.43 K ,    2.4 % ,    94.823 kPa
3003365 ,    270.43 K ,    2.4 % ,    94.829 kPa
3004371 ,    270.42 K ,    2.4 % ,    94.828 kPa
3005378 ,    270.41 K ,    2.4 % ,    94.822 kPa
3006385 ,    270.41 K ,    2.4 % ,    94.824 kPa
3007391 ,    270.40 K ,    2.4 % ,    94.828 kPa
3008398 ,    270.41 K ,    2.4 % ,    94.826 kPa
3009404 ,    270.41 K ,    2.4 % ,    94.832 kPa
3010411 ,    270.41 K ,    2.4 % ,    94.834 kPa
3011417 ,    270.41 K ,    2.4 % ,    94.831 kPa
3012423 ,    270.41 K ,    2.4 % ,    94.836 kPa
3013430 ,    270.41 K ,    2.4 % ,    94.835 kPa
3014436 ,    270.42 K ,    2.4 % ,    94.839 kPa
3015443 ,    270.41 K ,    2.4 % ,    94.832 kPa
3016450 ,    270.41 K ,    2.4 % ,    94.836 kPa
3017456 ,    270.41 K ,    2.4 % ,    94.836 kPa
3018463 ,    270.42 K ,    2.4 % ,    94.842 kPa
3019468 ,    270.42 K ,    2.4 % ,    94.839 kPa
3020475 ,    270.41 K ,    2.4 % ,    94.837 kPa
3021481 ,    270.41 K ,    2.4 % ,    94.843 kPa
3022488 ,    270.41 K ,    2.4 % ,    94.845 kPa
3023495 ,    270.41 K ,    2.4 % ,    94.842 kPa
3024501 ,    270.41 K ,    2.4 % ,    94.844 kPa
3025508 ,    270.41 K ,    2.4 % ,    94.843 kPa
3026514 ,    270.40 K ,    2.4 % ,    94.842 kPa
3027520 ,    270.40 K ,    2.4 % ,    94.840 kPa
3028527 ,    270.40 K ,    2.4 % ,    94.840 kPa
3029533 ,    270.41 K ,    2.4 % ,    94.840 kPa
3030540 ,    270.41 K ,    2.4 % ,    94.839 kPa
3031546 ,    270.40 K ,    2.4 % ,    94.832 kPa
3032553 ,    270.39 K ,    2.4 % ,    94.822 kPa
3033560 ,    270.39 K ,    2.4 % ,    94.824 kPa
3034565 ,    270.40 K ,    2.4 % ,    94.821 kPa
3035572 ,    270.40 K ,    2.4 % ,    94.817 kPa
3036578 ,    270.39 K ,    2.4 % ,    94.812 kPa
3037585 ,    270.38 K ,    2.4 % ,    94.806 kPa
3038592 ,    270.38 K ,    2.4 % ,    94.801 kPa
